,0.1,0.2,0.2,0.4,0.4,0.8,0.2,0.4,1,0.1,0.1,0.2,0.1,0.1,0.2,0.4,0.1,,2411.309037,,,,,,,,,,
GA-VG-0028_FCY190821(1)=2.4ug_ISD=7ng_30%_1,SAA2a (RS-),SAA1g (RS-),SAA1a (RS-),SAA2a (R-),SAA1g (R-),SAAU2 (R-),SAA1a (R-),SAA1a,bin3,bin10,bin16,bin24,bin31,bin37,bin46,bin50,bin54,bin55,bin61,bin66,,ISD,MAD1,MAD2,Total_SAA,,,,
,11385.9,11410.5,11440.5,11473.6,11497.1,11512.7,11527.3,11683.5,11425.5,11461.2,11483.6,11549.3,11571.3,11593.4,11615.4,11637.6,11653.8,11668.3,11705.3,11727.1,,12361,25.9455,0.275305531,39.63945044,,,,
,0.1,0.1,0.2,0.1,0.1,0.4,0.8,1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.2,0.4,0.2,0.1,,2040.469881,,,,,,,
GA-VG-0028_FCY190821(1)=2.4ug_ISD=7ng_30%_2,SAA2a (RS-),SAA1g (RS-),SAA1a (RS-),SAA2a (R-),SAA1g (R-),SAAU2 (R-),SAA1a (R-),SAA2a,SAA1a,bin3,bin10,bin16,bin24,bin31,bin37,bin42,bin46,bin50,bin54,bin55,bin61,bin66,,ISD,MAD1,MAD2,Total_SAA,,
,11385.5,11411.2,11440.1,11473.3,11497,11512.3,11527,11629.3,11683.3,11425.2,11461.8,11483.5,11548.7,11570.9,11593.6,11604.9,11615.4,11637.6,11653.4,11668.2,11704.9,11727,,12361.4,26.6868,0.205825602,34.92164295,,
,0.1,0.1,0.2,0.1,0.1,0.4,0.8,0.1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.4,0.1,0.1,,2218.643215,,,,,
GA-VG-0029_FCY190821(1)=2.4ug_ISD=7ng_30%_1,SAA2a (RS-),SAA1g (RS-),SAA1a (RS-),SAA2a (R-),SAA1g (R-),SAAU2 (R-),SAA1a (R-),SAA2a,SAA1g,SAA1a,bin1,bin3,bin9,bin16,bin24,bin37,bin46,bin51,bin55,bin61,,ISD,MAD1,MAD2,Total_SAA,,,,
,11386.2,11411.9,11439.8,11472.9,11498.8,11512.2,11527.4,11629.2,11655.1,11683.2,11396.8,11425.8,11459.1,11483.9,11548.7,11592.6,11615,11639.8,11668.6,11705.1,,12360.7,25.2042,0.202308374,24.70045968,,,,
,0.1,0.1,0.1,0.1,0.4,0.2,0.4,0.2,0.6,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.4,0.2,,1274.324246,,,,,,,
GA-VG-0029_FCY190821(1)=2.4ug_ISD=7ng_30%_2,SAA2a (RS-),SAA1g (RS-),SAA1a (RS-),SAA2a (R-),SAA1g (R-),SAAU2 (R-),SAA1a (R-),SAA2a,SAA1g,SAA1a,bin1,bin3,bin10,bin16,bin24,bin46,bin51,bin55,bin61,,ISD,MAD1,MAD2,Total_SAA,,,,,
,11386.3,11412.1,11439.9,11473,11498.9,11512,11527.5,11629.6,11655.2,11683.3,11398,11424.8,11460.3,11484,11548.6,11615.1,11640.1,11668.7,11704.9,,12360.6,17.7912,0.198905576,22.98736836,,,,,
,0.1,0.1,0.1,0.1,0.4,0.2,0.4,0.2,0.6,1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.4,0.1,,869.8379569,,,,,,,,
GA-VG-0030_FCY190821(1)=2.4ug_ISD=7ng_30%_1,SAA2a (RS-),SAA1g (RS-),SAA1a (RS-),SAA2a (R-),SAA1g (R-),SAAU2 (R-),SAA1a (R-),SAA1a,bin3,bin10,bin16,bin24,bin31,bin37,bin42,bin46,bin50,bin54,bin55,bin61,bin66,,ISD,MAD1,MAD2,Total_SAA,,,
,11386.3,11409.8,11440,11473,11496.7,11512,11526.8,11683.2,11425,11461.7,11483.1,11548.8,11571.2,11592.7,11605.5,11615.7,11637.9,11653.5,11668.4,11704.8,11727.1,,12361.6,19.2738,0.141220526,23.40458208,,,
,0.1,0.1,0.1,0.1,0.1,0.2,0.8,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.4,0.1,0.1,,2092.792465,,,,,,
GA-VG-0030_FCY190821(1)=2.4ug_ISD=7ng_30%_2,SAA2a (RS-),SAA1g (RS-),SAA1a (RS-),SAA2a (R-),SAA1g (R-),SAAU2 (R-),SAA1a (R-),SAA1a,bin3,bin10,bin16,bin24,bin31,bin37,bin42,bin46,bin50,bin54,bin55,bin61,bin66,,ISD,MAD1,MAD2,Total_SAA,,,
,11385.3,11411,11439.9,11474,11496.7,11512,11527.5,11683.2,11425,11460.6,11483.2,11548.8,11571.2,11593.2,11605.5,11615.5,11638.5,11653.2,11668.4,11705.3,11727.1,,12361.6,16.3086,0.109948735,19.11340795,,,
,0.1,0.1,0.1,0.1,0.1,0.2,0.8,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.4,0.1,0.1,,1715.042027,,,,,,
GA-VG-0031_HYR20200812(2)=2.4 ug_ISD=7 ng_35%_1,SAA2a (RS-),SAA2a (R-),SAA1b (RS-),SAAU1 (R-),SAA1b (R-),SAA2a,SAA1g,SAA1b,bin2,bin9,bin16,bin19,bin25,bin31,bin42,bin57,bin59,bin62,bin66,bin75,bin81,,ISD,MAD1,MAD2,Total_SAA,,,
,11386.2,11473.6,11498.4,11541.3,11585.2,11629.4,11654.2,11741.6,11413.1,11457.8,11483.7,11520.6,11555.9,11570,11607.3,11674.8,11696.7,11711.3,11726.5,11763.7,11785.6,,12360.3,5.9304,0.775126315,103.3385869,,,
,0.1,0.1,0.1,0.1,0.4,0.1,0.1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.4,0.1,0.1,,211.6044678,,,,,,
GA-VG-0031_HYR20200812(2)=2.4 ug_ISD=7 ng_35%_2,SAA2a (RS-),SAA1g (RS-),SAA2a (R-),SAA1b (RS-),SAAU1 (R-),SAA1b (R-),SAA2a,SAA1g,SAAU1,SAA1b,bin9,bin16,bin19,bin25,bin31,bin42,bin57,bin62,bin66,bin75,bin81,,ISD,MAD1,MAD2,Total_SAA,,,
,11386.1,11411.8,11472.6,11498.5,11541.2,11585.6,11629.3,11654.9,11697.7,11741.6,11458.8,11483.6,11520.5,11555.4,11570.6,11607,11675.2,11711.8,11726.4,11763.6,11785.5,,12360.4,5.9304,0.752820723,105.2456901,,,
,0.1,0.1,0.1,0.1,0.1,0.4,0.1,0.1,0.1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.4,0.1,0.1,,197.4688488,,,,,,
GA-VG-0032_HYR20200812(2)=2.4 ug_ISD=7 ng_35%_1,SAA1g (RS-),SAA1a (RS-),SAA2a (R-),SAA1g (R-),SAAU2 (R-),SAA1a (R-),SAA2a,SAA1g,SAA1a,bin16,bin24,bin51,bin55,,ISD,MAD1,MAD2,Total_SAA,,,,,,,,,,,
,11411.7,11439.4,11472.4,11499.3,11511.8,11527.3,11628.2,11655,11683.1,11484.8,11549.1,11639.8,11668.1,,12360,2.9652,0.006690558,0.362263269,,,,,,,,,,,
,0.2,0.2,0.4,1,0.4,0.8,0.2,0.6,0.6,0.4,0.2,0.2,0.4,,1389.870941,,,,,,,,,,,,,,
GA-VG-0032_HYR20200812(2)=2.4 ug_ISD=7 ng_35%_2,SAA1g (RS-),SAA1a (RS-),SAA2a (R-),SAA1g (R-),SAAU2 (R-),SAA1a (R-),SAA2a,SAA1g,SAA1a,bin10,bin16,bin24,bin51,bin55,,ISD,MAD1,MAD2,Total_SAA,,,,,,,,,,
,11412.7,11441.5,11472.4,11499.1,11511.5,11527,11629.5,11654.5,11683.1,11459.9,11483.7,11547.7,11639.6,11669.1,,12360.2,2.9652,0.007652821,0.438179838,,,,,,,,,,
,0.2,0.4,0.4,1,0.4,0.8,0.2,0.6,0.6,0.2,0.4,0.2,0.4,0.4,,1080.574428,,,,,,,,,,,,,
GA-VG-0033_HYR20200812(2)=2.4 ug_ISD=7 ng_35%_1,SAA1g (RS-),SAA1a (RS-),SAA2a (R-),SAA1g (R-),SAAU2 (R-),SAA1a (R-),SAA2a,SAA1g,SAA1a,bin1,bin3,bin10,bin16,bin24,bin51,bin55,bin61,,ISD,MAD1,MAD2,Total_SAA,,,,,,,
,11412,11439.8,11472.6,11498.7,11512,11527.2,11628.9,11654.9,11683.2,11396.9,11424.7,11461.5,11483.8,11549.2,11639,11668.1,11704.8,,12360.9,7.413,0.178385281,17.28946814,,,,,,,
,0.1,0.2,0.1,0.4,0.4,0.8,0.1,0.4,1,0.1,0.1,0.1,0.2,0.2,0.2,0.4,0.2,,320.9312468,,,,,,,,,,
GA-VG-0033_HYR20200812(2)=2.4 ug_ISD=7 ng_35%_2,SAA2a (RS-),SAA1g (RS-),SAA1a (RS-),SAA2a (R-),SAA1g (R-),SAAU2 (R-),SAA1a (R-),SAA2a,SAA1g,SAA1a,bin1,bin3,bin16,bin24,bin51,bin55,bin61,,ISD,MAD1,MAD2,Total_SAA,,,,,,,
,11386.6,11411.9,11440.2,11473.2,11499.1,11512.3,11527.6,11629.3,11655.2,11683.7,11397.3,11425.1,11484.2,11548.7,11639.9,11668.5,11705.2,,12360.5,7.413,0.17705331,17.17265876,,,,,,,
,0.1,0.1,0.2,0.1,0.4,0.4,0.8,0.1,0.4,1,0.1,0.1,0.2,0.2,0.2,0.4,0.2,,336.514634,,,,,,,,,,
GA-VG-0034_HYR20200812(2)=2.4 ug_ISD=7 ng_40%_1,SAA1a (RS-),SAA1g (R-),SAAU2 (R-),SAA1a (R-),SAA1a,bin3,bin11,bin16,bin24,bin50,bin54,bin55,bin61,,ISD,MAD1,MAD2,Total_SAA,,,,,,,,,,,
,11439.8,11497.2,11512,11527.2,11683.4,11425.9,11463.6,11482.8,11549.1,11636.8,11652.2,11668.3,11706,,12360.2,4.4478,0.010851475,1.157024015,,,,,,,,,,,
,0.1,0.1,0.2,1,0.8,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,,1652.040685,,,,,,,,,,,,,,
GA-VG-0034_HYR20200812(2)=2.4 ug_ISD=7 ng_40%_2,SAA1a (RS-),SAA1g (R-),SAAU2 (R-),SAA1a (R-),SAA1a,bin10,bin16,bin24,bin31,bin50,bin54,bin55,bin61,,ISD,MAD1,MAD2,Total_SAA,,,,,,,,,,,
,11440.6,11495.8,11511.5,11527,11683.1,11461,11483.8,11548.8,11570.8,11637.6,11652.6,11668.2,11704.5,,12360.5,2.9652,0.011295095,1.05785543,,,,,,,,,,,
,0.1,0.1,0.4,1,0.8,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,,1023.176832,,,,,,,,,,,,,,
GA-VG-0035_HYR20200812(2)=2.4 ug_ISD=7 ng_35%_1,SAA1g (RS-),SAA1a (RS-),SAA1g (R-),SAAU2 (R-),SAA1a (R-),SAA1g,SAA1a,bin3,bin10,bin16,bin24,bin31,bin55,bin61,,ISD,MAD1,MAD2,Total_SAA,,,,,,,,,,
,11409.3,11440.4,11498,11512.4,11527.1,11654.8,11683.4,11425.5,11462,11482.3,11549.1,11571.5,11668.4,11705,,12360.6,4.4478,0.305160451,47.16244037,,,,,,,,,,
,0.1,0.2,0.1,0.2,1,0.1,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,107.0734424,,,,,,,,,,,,,
GA-VG-0035_HYR20200812(2)=2.4 ug_ISD=7 ng_35%_2,SAA1g (RS-),SAA1a (RS-),SAA1g (R-),SAAU2 (R-),SAA1a (R-),SAA1g,SAA1a,bin3,bin10,bin16,bin24,bin31,bin55,bin61,,ISD,MAD1,MAD2,Total_SAA,,,,,,,,,,
,11409.3,11440.4,11496.9,11512.4,11527.1,11654.2,11683.3,11425.5,11462.2,11483.4,11548.9,11571.4,11667.7,11705.6,,12360.6,4.4478,0.272765581,39.13094746,,,,,,,,,,
,0.1,0.2,0.1,0.4,1,0.1,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,110.8628543,,,,,,,,,,,,,
GA-VG-0036_HYR20200812(2)=2.4 ug_ISD=7 ng_35%_1,SAA2a (RS-),SAA1g (RS-),SAA1a (RS-),SAA2a (R-),SAA1g (R-),SAAU2 (R-),SAA1a (R-),SAA2a,SAA1g,SAA1a,bin1,bin3,bin16,bin24,bin46,bin51,bin55,bin61,bin66,,ISD,MAD1,MAD2,Total_SAA,,,,,
,11386,11411.7,11440.5,11473.4,11499.2,11512.5,11527.2,11629.2,11655.1,11683.4,11397.7,11425.1,11483.8,11549.2,11614.9,11640,11668.5,11704.9,11726.4,,12360.5,4.4478,0.23158055,39.61744877,,,,,
,0.1,0.1,0.1,0.1,0.2,0.1,0.4,0.1,0.4,1,0.1,0.1,0.1,0.1,0.1,0.1,0.4,0.1,0.1,,230.6341719,,,,,,,,
GA-VG-0036_HYR20200812(2)=2.4 ug_ISD=7 ng_35%_2,SAA1g (RS-),SAA1a (RS-),SAA2a (R-),SAA1g (R-),SAAU2 (R-),SAA1a (R-),SAA2a,SAA1g,SAA1a,bin3,bin9,bin16,bin24,bin46,bin51,bin55,bin61,bin66,,ISD,MAD1,MAD2,Total_SAA,,,,,,
,11412,11440.9,11472.8,11499.5,11512.8,11527.4,11629.7,11655.3,11683.7,11425.9,11459,11484.1,11549.3,11614.6,11640,11668.8,11705.8,11727.3,,12360.2,4.4478,0.252499988,43.57222603,,,,,,
,0.1,0.1,0.1,0.2,0.1,0.4,0.1,0.4,1,0.1,0.1,0.1,0.1,0.1,0.1,0.4,0.1,0.1,,149.2050684,,,,,,,,,
GA-VG-0037_HYR20200812(2)=2.4 ug_ISD=7 ng_35%_1,SAA1g (RS-),SAA1a (RS-),SAA2a (R-),SAA1g (R-),SAAU2 (R-),SAA1a (R-),SAA1g,SAA1a,bin3,bin16,bin24,bin31,bin51,bin55,bin61,,ISD,MAD1,MAD2,Total_SAA,,,,,,,,,
,11411.9,11440.1,11472.7,11498.6,11511.9,11527.1,11654.6,11683.3,11425.8,11483.9,11549.2,11570.8,11639.5,11668.1,11705.3,,12360.3,2.9652,0.017560735,2.0485056,,,,,,,,,
,0.1,0.2,0.1,0.2,0.4,1,0.2,0.8,0.1,0.1,0.1,0.1,0.1,0.2,0.1,,684.256994,,,,,,,,,,,,
GA-VG-0037_HYR20200812(2)=2.4 ug_ISD=7 ng_35%_2,SAA1g (RS-),SAA1a (RS-),SAA2a (R-),SAA1g (R-),SAAU2 (R-),SAA1a (R-),SAA2a,SAA1g,SAA1a,bin3,bin10,bin16,bin24,bin51,bin55,bin61,,ISD,MAD1,MAD2,Total_SAA,,,,,,,,
,11410.7,11440.6,11472.4,11498.5,11512.1,11527.3,11629.6,11654.4,11683.2,11425.7,11461.3,11483.6,11548.9,11640.3,11668.1,11704.7,,12360.4,2.9652,0.015576988,1.871174755,,,,,,,,
,0.1,0.2,0.1,0.2,0.4,1,0.1,0.2,0.8,0.1,0.1,0.1,0.1,0.1,0.2,0.1,,749.6834383,,,,,,,,,,,
GA-VG-0038_HYR20200812(2)=2.4 ug_ISD=7 ng_35%_1,SAA1g (RS-),SAA1a (RS-),SAA1g (R-),SAAU2 (R-),SAA1a (R-),SAA1a,bin3,bin10,bin16,bin24,bin31,bin37,bin46,bin50,bin54,bin55,bin61,,ISD,MAD1,MAD2,Total_SAA,,,,,,,
,11411.3,11440.2,11496.8,11512.3,11527.6,11683.6,11425.1,11462.8,11483.2,11549.5,11571.2,11593.2,11616.1,11637.5,11652.9,11668.5,11705.4,,12360.5,7.413,1.036154344,175.3107239,,,,,,,
,0.1,0.1,0.1,0.4,1,0.6,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,,121.1330185,,,,,,,,,,
GA-VG-0038_HYR20200812(2)=2.4 ug_ISD=7 ng_35%_2,SAA1g (RS-),SAA1a (RS-),SAA1g (R-),SAAU2 (R-),SAA1a (R-),SAA1a,bin3,bin10,bin16,bin24,bin31,bin37,bin50,bin54,bin55,bin61,,ISD,MAD1,MAD2,Total_SAA,,,,,,,,
,11410.1,11440.2,11496.8,11512.4,11527.6,11683.4,11425.1,11462.9,11483.2,11549.5,11571.7,11592.7,11637.9,11652.9,11668.5,11705.3,,12360.5,7.413,0.747340353,122.5925435,,,,,,,,
,0.1,0.1,0.1,0.4,1,0.6,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,,128.3670109,,,,,,,,,,,
GA-VG-0039_HYR20200812(2)=2.4 ug_ISD=7 ng_35%_1,SAA1g (RS-),SAA1a (RS-),SAA2a (R-),SAA1g (R-),SAAU2 (R-),SAA1a (R-),SAA2a,SAA1g,SAA1a,bin1,bin3,bin10,bin16,bin24,bin46,bin51,bin55,bin61,bin66,,ISD,MAD1,MAD2,Total_SAA,,,,,
,11412.9,11440.5,11473.6,11499.3,11512.6,11527.3,11630,11655.2,11683.5,11396.6,11425.6,11461,11483.9,11549.3,11615.8,11639.8,11668.2,11705.1,11727,,12360,5.9304,0.130866301,17.63257596,,,,,
,0.1,0.1,0.1,0.4,0.2,0.6,0.1,0.4,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.4,0.1,0.1,,501.4516605,,,,,,,,
GA-VG-0039_HYR20200812(2)=2.4 ug_ISD=7 ng_35%_2,SAA1g (RS-),SAAU2 (RS-),SAA1a (RS-),SAA2a (R-),SAA1g (R-),SAAU2 (R-),SAA1a (R-),SAA2a,SAA1g,SAA1a,bin10,bin16,bin24,bin46,bin51,bin55,bin61,,ISD,MAD1,MAD2,Total_SAA,,,,,,,
,11411.6,11426.6,11440.3,11473.3,11499.1,11512.4,11527.1,11629.2,11655,11683.3,11459.8,11484.5,11549.1,11615.8,11639.6,11668.6,11705,,12360.2,5.9304,0.135271403,18.01550623,,,,,,,
,0.1,0.1,0.1,0.1,0.4,0.2,0.6,0.1,0.4,1,0.1,0.1,0.1,0.1,0.1,0.4,0.1,,444.1710022,,,,,,,,,,
GA-VG-0040_HYR20200812(2)=2.4 ug_ISD=7 ng_35%_1,SAA1g (RS-),SAA1a (RS-),SAA2a (R-),SAA1g (R-),SAAU2 (R-),SAA1a (R-),SAA2a,SAA1g,SAA1a,bin1,bin3,bin16,bin24,bin51,bin55,,ISD,MAD1,MAD2,Total_SAA,,,,,,,,,
,11412.4,11440.2,11473.1,11499.1,11512.1,11527.6,11629.1,11655.2,11683.1,11397.3,11425.1,11484.2,11548.8,11639.4,11668.7,,12360.5,7.413,0.025909244,2.1243141,,,,,,,,,
,0.2,0.2,0.4,1,0.4,0.8,0.2,0.6,0.4,0.1,0.1,0.4,0.2,0.2,0.2,,1563.667164,,,,,,,,,,,,
GA-VG-0040_HYR20200812(2)=2.4 ug_ISD=7 ng_35%_2,SAA1g (RS-),SAA1a (RS-),SAA2a (R-),SAA1g (R-),SAAU2 (R-),SAA1a (R-),SAA2a,SAA1g,SAA1a,bin3,bin16,bin24,bin51,bin55,,ISD,MAD1,MAD2,Total_SAA,,,,,,,,,,
,11412,11440.8,11472.6,11498.7,11511.7,11527.2,11628.8,11655.1,11683.3,11425.9,11483.8,11548.4,11639.5,11668.6,,12360.9,5.9304,0.028489762,1.847107862,,,,,,,,,,
,0.2,0.2,0.4,1,0.4,0.8,0.2,0.6,0.4,0.1,0.4,0.2,0.2,0.2,,1225.927153,,,,,,,,,,,,,
GA-VG-0042_HYR20200812(2)=2.4 ug_ISD=7 ng_35%_1,SAA1g (RS-),SAA1a (RS-),SAA2a (R-),SAA1g (R-),SAAU2 (R-),SAA1a (R-),SAA2a,SAA1g,SAA1a,bin16,bin24,bin51,bin55,,ISD,MAD1,MAD2,Total_SAA,,,,,,,,,,,
,11411.2,11439.6,11473,11498.9,11512.3,11526.7,11627.7,11654.9,11682.9,11483.2,11548.2,11639,11666.9,,12360.9,2.9652,0.008405295,0.428999819,,,,,,,,,,,
,0.4,0.4,0.4,0.8,0.4,1,0.4,0.8,0.8,0.4,0.4,0.4,0.4,,994.6228389,,,,,,,,,,,,,,
GA-VG-0042_HYR20200812(2)=2.4 ug_ISD=7 ng_35%_2,SAA1a (RS-),SAA2a (R-),SAA1g (R-),SAAU2 (R-),SAA1a (R-),SAA2a,SAA1g,SAA1a,bin16,bin51,bin55,bin61,,ISD,MAD1,MAD2,Total_SAA,,,,,,,,,,,,
,11439.9,11471.8,11498.9,11513,11526.7,11628.1,11655.4,11683.2,11484.1,11640.5,11669.3,11704.8,,12360.9,2.9652,0.007528768,0.379634454,,,,,,,,,,,,
,0.4,0.4,1,0.4,0.8,0.4,0.8,0.8,0.4,0.4,0.4,0.4,,982.9727034,,,,,,,,,,,,,,,
GA-VG-0043_HYR20200812(2)=2.4 ug_ISD=7 ng_35%_1,SAA1a (RS-),SAA1g (R-),SAAU2 (R-),SAA1a (R-),SAA1a,bin3,bin10,bin16,bin24,bin31,bin50,bin54,bin55,bin61,UDF4,,ISD,MAD1,MAD2,Total_SAA,,,,,,,,,
,11440.1,11497.6,11512.4,11527.5,11683.6,11425.2,11462.9,11483,11549.4,11571.3,11637.5,11653.3,11668.3,11705.1,11408.9,,12360.8,8.8956,0.084300309,11.13227625,,,,,,,,,
,0.2,0.1,0.4,1,0.6,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.073028703,,813.4351517,,,,,,,,,,,,
GA-VG-0043_HYR20200812(2)=2.4 ug_ISD=7 ng_35%_2,SAA1g (RS-),SAAU2 (RS-),SAA1a (RS-),SAA2a (R-),SAA1g (R-),SAAU2 (R-),SAA1a (R-),SAA1a,bin10,bin16,bin24,bin31,bin50,bin54,bin55,bin61,,ISD,MAD1,MAD2,Total_SAA,,,,,,,,
,11411.2,11426.2,11440,11472.9,11497.7,11512,11527.4,11683.5,11461.6,11483.2,11549.3,11570.9,11636.9,11653.3,11668.4,11705.1,,12360.9,5.9304,0.101671183,13.27898657,,,,,,,,
,0.1,0.1,0.2,0.1,0.1,0.4,1,0.6,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,,484.2086504,,,,,,,,,,,
GA-VG-0044_HYR20200812(2)=2.4 ug_ISD=7 ng_40%_1,SAA1g (RS-),SAAU2 (RS-),SAA1a (RS-),SAAU1 (RS-),SAA2a (R-),SAA1g (R-),SAAU2 (R-),SAA1a (R-),SAA2a,SAA1g,SAA1a,bin1,bin16,bin24,bin46,bin51,bin55,,ISD,MAD1,MAD2,Total_SAA,,,,,,,
,11412.2,11426.2,11440.3,11456.9,11472.9,11498.8,11513.1,11527.3,11628.9,11655.4,11683.3,11397.1,11484,11548.2,11615.3,11640,11668.7,,12361.2,5.1891,0.016977913,1.614477312,,,,,,,
,0.2,0.1,0.2,0.1,0.2,0.8,0.2,0.6,0.4,1,0.8,0.1,0.4,0.1,0.2,0.4,0.4,,1864.328608,,,,,,,,,,
GA-VG-0044_HYR20200812(2)=2.4 ug_ISD=7 ng_40%_2,SAA1g (RS-),SAAU2 (RS-),SAA1a (RS-),SAA2a (R-),SAA1g (R-),SAAU2 (R-),SAA1a (R-),SAA2a,SAA1g,SAA1a,bin1,bin9,bin16,bin46,bin51,bin55,,ISD,MAD1,MAD2,Total_SAA,,,,,,,,
,11412.2,11426.1,11440,11472.9,11498.8,11512.1,11527.3,11628.9,11655.3,11683,11397.1,11457.1,11484.1,11615.2,11639.7,11668.3,,12361.2,4.4478,0.02054014,1.576896455,,,,,,,,
,0.2,0.1,0.2,0.2,0.8,0.4,0.6,0.4,1,0.8,0.1,0.2,0.4,0.2,0.4,0.4,,1387.318592,,,,,,,,,,,
GA-VG-0045_HYR20200812(2)=2.4 ug_ISD=7 ng_35%_1,SAA1g (RS-),SAAU1 (RS-),SAA2a (R-),SAA1g (R-),SAA2a,SAA1g,bin16,bin19,bin45,bin51,bin57,UDF3,UDF8,,ISD,MAD1,MAD2,Total_SAA,,,,,,,,,,,
,11412.4,11456.1,11473.2,11499,11628.2,11655.5,11484.2,11521.2,11612.3,11640.6,11676.9,11398.5,11432.1,,12360.8,7.413,0.015712949,1.189690811,,,,,,,,,,,
,0.2,0.1,0.2,0.8,0.2,1,0.2,0.1,0.1,0.4,0.1,0.027935645,0.028121063,,1811.206444,,,,,,,,,,,,,,
GA-VG-0045_HYR20200812(2)=2.4 ug_ISD=7 ng_35%_2,SAA1g (RS-),SAAU1 (RS-),SAA2a (R-),SAA1g (R-),SAA2a,SAA1g,bin16,bin19,bin46,bin51,bin57,UDF3,UDF8,,ISD,MAD1,MAD2,Total_SAA,,,,,,,,,,,
,11412.4,11454.9,11473.2,11499,11629.1,11655.6,11484.2,11521.1,11614.4,11640.4,11676.6,11398.5,11432,,12360.8,5.9304,0.013357614,1.064804907,,,,,,,,,,,
,0.2,0.1,0.2,0.8,0.2,1,0.2,0.1,0.1,0.4,0.1,0.021828464,0.024052877,,1828.611783,,,,,,,,,,,,,,
GA-VG-0046_HYR20200812(2)=2.4 ug_ISD=7 ng_35%_1,SAA1a (RS-),SAA1g (R-),SAAU2 (R-),SAA1a (R-),SAA1a,bin3,bin10,bin16,bin24,bin31,bin50,bin54,bin55,bin61,,ISD,MAD1,MAD2,Total_SAA,,,,,,,,,,
,11440,11497.6,11512.2,11527.3,11683.4,11425.3,11462.6,11484.1,11549.2,11569.9,11637.9,11653.8,11668.6,11705.4,,12361.2,4.4478,0.10222896,14.74813355,,,,,,,,,,
,0.2,0.1,0.4,1,0.8,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,,255.7494233,,,,,,,,,,,,,
GA-VG-0046_HYR20200812(2)=2.4 ug_ISD=7 ng_35%_2,SAA1g (RS-),SAA1a (RS-),SAA2a (R-),SAA1g (R-),SAAU2 (R-),SAA1a (R-),SAA1a,bin3,bin10,bin16,bin24,bin31,bin50,bin54,bin55,bin61,,ISD,MAD1,MAD2,Total_SAA,,,,,,,,
,11411.1,11440,11473.9,11497.7,11512.1,11527.3,11683.3,11425,11460.3,11483,11549.4,11571.3,11636.9,11653.3,11668.3,11706.1,,12361.2,4.4478,0.082065829,12.53331766,,,,,,,,
,0.1,0.2,0.1,0.1,0.2,1,0.8,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,,330.6542795,,,,,,,,,,,
GA-VG-0047_HYR20200812(2)=2.4 ug_ISD=7 ng_35%_1,SAA1g (RS-),SAA1a (RS-),SAA2a (R-),SAA1g (R-),SAAU2 (R-),SAA1a (R-),SAA1a,bin3,bin10,bin16,bin24,bin31,bin46,bin50,bin54,bin55,bin61,bin66,,ISD,MAD1,MAD2,Total_SAA,,,,,,
,11409.8,11439.8,11474,11497.3,11511.8,11527.2,11683.3,11424.9,11461.4,11484.1,11549.3,11570.9,11615,11636.7,11653.6,11668.2,11705.2,11727.4,,12361.1,5.9304,0.0493199,6.530166877,,,,,,
,0.1,0.1,0.1,0.1,0.2,0.8,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.4,0.1,0.1,,895.7717706,,,,,,,,,
GA-VG-0047_HYR20200812(2)=2.4 ug_ISD=7 ng_35%_2,SAA1a (RS-),SAA2a (R-),SAA1g (R-),SAAU2 (R-),SAA1a (R-),SAA1a,bin3,bin10,bin16,bin24,bin31,bin46,bin50,bin54,bin55,bin61,bin66,UDF4,,ISD,MAD1,MAD2,Total_SAA,,,,,,
,11440.1,11474.1,11497.9,11512.1,11527.5,11683.5,11425.2,11461.7,11483.3,11549.4,11571.6,11615.9,11638.1,11653.8,11668.3,11705.4,11727.6,11408.9,,12360.8,5.9304,0.048920551,6.767324521,,,,,,
,0.2,0.1,0.1,0.2,0.8,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.4,0.1,0.1,0.04403853,,823.9239571,,,,,,,,,
